,FINESS_O,FINESS_D,O,D,O_lat,O_lon,D_lat,D_lon,ID,id_coord,Results_value_17h,minutes_17h
2611,920000650,640000162,"48.8712105447387,2.22125484098355","43.4831123974295,-1.48230729819466",48.8712105447387,2.22125484098355,43.4831123974295,-1.48230729819466,920000650-640000162,"2.22125484098355,48.8712105447387--1.48230729819466,43.4831123974295",7:21:00,441
2612,930300025,130780521,"48.9053098427993,2.39021276397707","43.3790936619422,5.36104667410839",48.9053098427993,2.39021276397707,43.3790936619422,5.36104667410839,930300025-130780521,"2.39021276397707,48.9053098427993-5.36104667410839,43.3790936619422",7:21:00,441
2613,130804297,750100208,"43.2921827109591,5.40210784602733","48.8463434092809,2.31541258881328",43.2921827109591,5.40210784602733,48.8463434092809,2.31541258881328,130804297-750100208,"5.40210784602733,43.2921827109591-2.31541258881328,48.8463434092809",7:22:00,442
2614,340015502,750000549,"43.6024922940585,3.91428695033118","48.8783047798995,2.37808843367725",43.6024922940585,3.91428695033118,48.8783047798995,2.37808843367725,340015502-750000549,"3.91428695033118,43.6024922940585-2.37808843367725,48.8783047798995",7:22:00,442
2615,640000162,140000209,"43.4831123974295,-1.48230729819466","49.2103044816168,-0.362919131071607",43.4831123974295,-1.48230729819466,49.2103044816168,-0.362919131071607,640000162-140000209,"-1.48230729819466,43.4831123974295--0.362919131071607,49.2103044816168",7:22:00,442
2616,750100208,640000162,"48.8463434092809,2.31541258881328","43.4831123974295,-1.48230729819466",48.8463434092809,2.31541258881328,43.4831123974295,-1.48230729819466,750100208-640000162,"2.31541258881328,48.8463434092809--1.48230729819466,43.4831123974295",7:22:00,442
2618,680000684,860000223,"48.0773323152992,7.33619160182096","46.5622968867322,0.379943441285861",48.0773323152992,7.33619160182096,46.5622968867322,0.379943441285861,680000684-860000223,"7.33619160182096,48.0773323152992-0.379943441285861,46.5622968867322",7:22:00,442
2619,920000650,130780521,"48.8712105447387,2.22125484098355","43.3790936619422,5.36104667410839",48.8712105447387,2.22125484098355,43.3790936619422,5.36104667410839,920000650-130780521,"2.22125484098355,48.8712105447387-5.36104667410839,43.3790936619422",7:22:00,442
2620,130783293,750120016,"43.2921827109591,5.40210784602733","48.8380976694563,2.34424407470017",43.2921827109591,5.40210784602733,48.8380976694563,2.34424407470017,130783293-750120016,"5.40210784602733,43.2921827109591-2.34424407470017,48.8380976694563",7:23:00,443
2622,940100027,130783293,"48.7987961562809,2.45403659876121","43.2921827109591,5.40210784602733",48.7987961562809,2.45403659876121,43.2921827109591,5.40210784602733,940100027-130783293,"2.45403659876121,48.7987961562809-5.40210784602733,43.2921827109591",7:23:00,443
2624,870000064,680000684,"45.8108795364584,1.23857142808933","48.0773323152992,7.33619160182096",45.8108795364584,1.23857142808933,48.0773323152992,7.33619160182096,870000064-680000684,"1.23857142808933,45.8108795364584-7.33619160182096,48.0773323152992",7:23:00,443
2625,290004324,590000618,"48.3986897060075,-4.5287070724883","50.3614814094598,3.49582464706077",48.3986897060075,-4.5287070724883,50.3614814094598,3.49582464706077,290004324-590000618,"-4.5287070724883,48.3986897060075-3.49582464706077,50.3614814094598",7:23:00,443
2626,920100039,340015502,"48.907535090038,2.3084903884373","43.6024922940585,3.91428695033118",48.907535090038,2.3084903884373,43.6024922940585,3.91428695033118,920100039-340015502,"2.3084903884373,48.907535090038-3.91428695033118,43.6024922940585",7:23:00,443
2627,130783293,750100125,"43.2921827109591,5.40210784602733","48.8401867523797,2.36319606659128",43.2921827109591,5.40210784602733,48.8401867523797,2.36319606659128,130783293-750100125,"5.40210784602733,43.2921827109591-2.36319606659128,48.8401867523797",7:24:00,444
2628,130784051,940100043,"43.2483276512157,5.42998081317562","48.8099378886903,2.35794972984933",43.2483276512157,5.42998081317562,48.8099378886903,2.35794972984933,130784051-940100043,"5.42998081317562,43.2483276512157-2.35794972984933,48.8099378886903",7:24:00,444
2630,260000013,590796975,"44.9121177176949,4.90791753137643","50.611168838593,3.03167107538377",44.9121177176949,4.90791753137643,50.611168838593,3.03167107538377,260000013-590796975,"4.90791753137643,44.9121177176949-3.03167107538377,50.611168838593",7:24:00,444
2631,640000162,930300025,"43.4831123974295,-1.48230729819466","48.9053098427993,2.39021276397707",43.4831123974295,-1.48230729819466,48.9053098427993,2.39021276397707,640000162-930300025,"-1.48230729819466,43.4831123974295-2.39021276397707,48.9053098427993",7:24:00,444
2632,130784051,940100027,"43.2483276512157,5.42998081317562","48.7987961562809,2.45403659876121",43.2483276512157,5.42998081317562,48.7987961562809,2.45403659876121,130784051-940100027,"5.42998081317562,43.2483276512157-2.45403659876121,48.7987961562809",7:24:00,444
2633,130783293,920120011,"43.2921827109591,5.40210784602733","48.8143986458456,2.25568637311088",43.2921827109591,5.40210784602733,48.8143986458456,2.25568637311088,130783293-920120011,"5.40210784602733,43.2921827109591-2.25568637311088,48.8143986458456",7:24:00,444
2635,140000209,640780946,"49.2103044816168,-0.362919131071607","43.3237674948806,-0.350430204816629",49.2103044816168,-0.362919131071607,43.3237674948806,-0.350430204816629,140000209-640780946,"-0.362919131071607,49.2103044816168--0.350430204816629,43.3237674948806",7:24:00,444
2636,640780946,920100039,"43.3237674948806,-0.350430204816629","48.907535090038,2.3084903884373",43.3237674948806,-0.350430204816629,48.907535090038,2.3084903884373,640780946-920100039,"-0.350430204816629,43.3237674948806-2.3084903884373,48.907535090038",7:24:00,444
2637,830100574,540001138,"43.1333032961808,5.93227992696555","48.6839334771849,6.18941200501879",43.1333032961808,5.93227992696555,48.6839334771849,6.18941200501879,830100574-540001138,"5.93227992696555,43.1333032961808-6.18941200501879,48.6839334771849",7:24:00,444
2638,750000549,130780521,"48.8783047798995,2.37808843367725","43.3790936619422,5.36104667410839",48.8783047798995,2.37808843367725,43.3790936619422,5.36104667410839,750000549-130780521,"2.37808843367725,48.8783047798995-5.36104667410839,43.3790936619422",7:25:00,445
2639,130783293,510004302,"43.2921827109591,5.40210784602733","49.2315914438182,4.01891775517964",43.2921827109591,5.40210784602733,49.2315914438182,4.01891775517964,130783293-510004302,"5.40210784602733,43.2921827109591-4.01891775517964,49.2315914438182",7:25:00,445
2641,930300025,640780946,"48.9053098427993,2.39021276397707","43.3237674948806,-0.350430204816629",48.9053098427993,2.39021276397707,43.3237674948806,-0.350430204816629,930300025-640780946,"2.39021276397707,48.9053098427993--0.350430204816629,43.3237674948806",7:25:00,445
2642,750100125,130783293,"48.8401867523797,2.36319606659128","43.2921827109591,5.40210784602733",48.8401867523797,2.36319606659128,43.2921827109591,5.40210784602733,750100125-130783293,"2.36319606659128,48.8401867523797-5.40210784602733,43.2921827109591",7:25:00,445
2643,340782085,510004302,"43.6293421830654,3.86109562857508","49.2315914438182,4.01891775517964",43.6293421830654,3.86109562857508,49.2315914438182,4.01891775517964,340782085-510004302,"3.86109562857508,43.6293421830654-4.01891775517964,49.2315914438182",7:25:00,445
2644,440017598,380000067,"47.249930889533,-1.63351372376691","45.1970031786824,5.75189574904547",47.249930889533,-1.63351372376691,45.1970031786824,5.75189574904547,440017598-380000067,"-1.63351372376691,47.249930889533-5.75189574904547,45.1970031786824",7:25:00,445
2645,540002698,830100574,"48.6499893953382,6.15563183060283","43.1333032961808,5.93227992696555",48.6499893953382,6.15563183060283,43.1333032961808,5.93227992696555,540002698-830100574,"6.15563183060283,48.6499893953382-5.93227992696555,43.1333032961808",7:25:00,445
2647,380000067,440017598,"45.1970031786824,5.75189574904547","47.249930889533,-1.63351372376691",45.1970031786824,5.75189574904547,47.249930889533,-1.63351372376691,380000067-440017598,"5.75189574904547,45.1970031786824--1.63351372376691,47.249930889533",7:26:00,446
2648,750100042,340782085,"48.8818559604838,2.35408775246107","43.6293421830654,3.86109562857508",48.8818559604838,2.35408775246107,43.6293421830654,3.86109562857508,750100042-340782085,"2.35408775246107,48.8818559604838-3.86109562857508,43.6293421830654",7:26:00,446
2649,940100043,130784051,"48.8099378886903,2.35794972984933","43.2483276512157,5.42998081317562",48.8099378886903,2.35794972984933,43.2483276512157,5.42998081317562,940100043-130784051,"2.35794972984933,48.8099378886903-5.42998081317562,43.2483276512157",7:26:00,446
2650,510004302,340782085,"49.2315914438182,4.01891775517964","43.6293421830654,3.86109562857508",49.2315914438182,4.01891775517964,43.6293421830654,3.86109562857508,510004302-340782085,"4.01891775517964,49.2315914438182-3.86109562857508,43.6293421830654",7:26:00,446
2651,130783293,370000499,"43.2921827109591,5.40210784602733","47.3892168249298,0.680384029096055",43.2921827109591,5.40210784602733,47.3892168249298,0.680384029096055,130783293-370000499,"5.40210784602733,43.2921827109591-0.680384029096055,47.3892168249298",7:27:00,447
2652,130783293,930300025,"43.2921827109591,5.40210784602733","48.9053098427993,2.39021276397707",43.2921827109591,5.40210784602733,48.9053098427993,2.39021276397707,130783293-930300025,"5.40210784602733,43.2921827109591-2.39021276397707,48.9053098427993",7:27:00,447
2655,140000209,640000162,"49.2103044816168,-0.362919131071607","43.4831123974295,-1.48230729819466",49.2103044816168,-0.362919131071607,43.4831123974295,-1.48230729819466,140000209-640000162,"-0.362919131071607,49.2103044816168--1.48230729819466,43.4831123974295",7:27:00,447
2656,590796975,260000013,"50.611168838593,3.03167107538377","44.9121177176949,4.90791753137643",50.611168838593,3.03167107538377,44.9121177176949,4.90791753137643,590796975-260000013,"3.03167107538377,50.611168838593-4.90791753137643,44.9121177176949",7:27:00,447
2657,640000162,920100039,"43.4831123974295,-1.48230729819466","48.907535090038,2.3084903884373",43.4831123974295,-1.48230729819466,48.907535090038,2.3084903884373,640000162-920100039,"-1.48230729819466,43.4831123974295-2.3084903884373,48.907535090038",7:27:00,447
2658,750120016,130783293,"48.8380976694563,2.34424407470017","43.2921827109591,5.40210784602733",48.8380976694563,2.34424407470017,43.2921827109591,5.40210784602733,750120016-130783293,"2.34424407470017,48.8380976694563-5.40210784602733,43.2921827109591",7:27:00,447
2659,440000271,380000067,"47.211884784187,-1.55284153807415","45.1970031786824,5.75189574904547",47.211884784187,-1.55284153807415,45.1970031786824,5.75189574904547,440000271-380000067,"-1.55284153807415,47.211884784187-5.75189574904547,45.1970031786824",7:27:00,447
2660,640780946,750000549,"43.3237674948806,-0.350430204816629","48.8783047798995,2.37808843367725",43.3237674948806,-0.350430204816629,48.8783047798995,2.37808843367725,640780946-750000549,"-0.350430204816629,43.3237674948806-2.37808843367725,48.8783047798995",7:27:00,447
2661,920100039,130780521,"48.907535090038,2.3084903884373","43.3790936619422,5.36104667410839",48.907535090038,2.3084903884373,43.3790936619422,5.36104667410839,920100039-130780521,"2.3084903884373,48.907535090038-5.36104667410839,43.3790936619422",7:27:00,447
2663,340782085,750100042,"43.6293421830654,3.86109562857508","48.8818559604838,2.35408775246107",43.6293421830654,3.86109562857508,48.8818559604838,2.35408775246107,340782085-750100042,"3.86109562857508,43.6293421830654-2.35408775246107,48.8818559604838",7:28:00,448
2664,750100042,340015502,"48.8818559604838,2.35408775246107","43.6024922940585,3.91428695033118",48.8818559604838,2.35408775246107,43.6024922940585,3.91428695033118,750100042-340015502,"2.35408775246107,48.8818559604838-3.91428695033118,43.6024922940585",7:28:00,448
2665,750100208,130783293,"48.8463434092809,2.31541258881328","43.2921827109591,5.40210784602733",48.8463434092809,2.31541258881328,43.2921827109591,5.40210784602733,750100208-130783293,"2.31541258881328,48.8463434092809-5.40210784602733,43.2921827109591",7:28:00,448
2667,130780521,750100042,"43.3790936619422,5.36104667410839","48.8818559604838,2.35408775246107",43.3790936619422,5.36104667410839,48.8818559604838,2.35408775246107,130780521-750100042,"5.36104667410839,43.3790936619422-2.35408775246107,48.8818559604838",7:28:00,448
2668,380000067,590796975,"45.1970031786824,5.75189574904547","50.611168838593,3.03167107538377",45.1970031786824,5.75189574904547,50.611168838593,3.03167107538377,380000067-590796975,"5.75189574904547,45.1970031786824-3.03167107538377,50.611168838593",7:28:00,448
2669,750000499,130784051,"48.8302146671579,2.34096760180631","43.2483276512157,5.42998081317562",48.8302146671579,2.34096760180631,43.2483276512157,5.42998081317562,750000499-130784051,"2.34096760180631,48.8302146671579-5.42998081317562,43.2483276512157",7:28:00,448
2670,930300025,640000162,"48.9053098427993,2.39021276397707","43.4831123974295,-1.48230729819466",48.9053098427993,2.39021276397707,43.4831123974295,-1.48230729819466,930300025-640000162,"2.39021276397707,48.9053098427993--1.48230729819466,43.4831123974295",7:28:00,448
2671,920100039,640780946,"48.907535090038,2.3084903884373","43.3237674948806,-0.350430204816629",48.907535090038,2.3084903884373,43.3237674948806,-0.350430204816629,920100039-640780946,"2.3084903884373,48.907535090038--0.350430204816629,43.3237674948806",7:29:00,449
2672,920120011,130783293,"48.8143986458456,2.25568637311088","43.2921827109591,5.40210784602733",48.8143986458456,2.25568637311088,43.2921827109591,5.40210784602733,920120011-130783293,"2.25568637311088,48.8143986458456-5.40210784602733,43.2921827109591",7:29:00,449
2674,340015502,750100042,"43.6024922940585,3.91428695033118","48.8818559604838,2.35408775246107",43.6024922940585,3.91428695033118,48.8818559604838,2.35408775246107,340015502-750100042,"3.91428695033118,43.6024922940585-2.35408775246107,48.8818559604838",7:29:00,449
2675,490000049,680000684,"47.4804327922018,-0.554915702306227","48.0773323152992,7.33619160182096",47.4804327922018,-0.554915702306227,48.0773323152992,7.33619160182096,490000049-680000684,"-0.554915702306227,47.4804327922018-7.33619160182096,48.0773323152992",7:29:00,449
2676,540001138,830100574,"48.6839334771849,6.18941200501879","43.1333032961808,5.93227992696555",48.6839334771849,6.18941200501879,43.1333032961808,5.93227992696555,540001138-830100574,"6.18941200501879,48.6839334771849-5.93227992696555,43.1333032961808",7:29:00,449
2677,750000549,640780946,"48.8783047798995,2.37808843367725","43.3237674948806,-0.350430204816629",48.8783047798995,2.37808843367725,43.3237674948806,-0.350430204816629,750000549-640780946,"2.37808843367725,48.8783047798995--0.350430204816629,43.3237674948806",7:29:00,449
2678,590796975,380000067,"50.611168838593,3.03167107538377","45.1970031786824,5.75189574904547",50.611168838593,3.03167107538377,45.1970031786824,5.75189574904547,590796975-380000067,"3.03167107538377,50.611168838593-5.75189574904547,45.1970031786824",7:29:00,449
2679,680000684,490000049,"48.0773323152992,7.33619160182096","47.4804327922018,-0.554915702306227",48.0773323152992,7.33619160182096,47.4804327922018,-0.554915702306227,680000684-490000049,"7.33619160182096,48.0773323152992--0.554915702306227,47.4804327922018",7:29:00,449
2680,130784051,750000499,"43.2483276512157,5.42998081317562","48.8302146671579,2.34096760180631",43.2483276512157,5.42998081317562,48.8302146671579,2.34096760180631,130784051-750000499,"5.42998081317562,43.2483276512157-2.34096760180631,48.8302146671579",7:30:00,450
2681,510004302,130783293,"49.2315914438182,4.01891775517964","43.2921827109591,5.40210784602733",49.2315914438182,4.01891775517964,43.2921827109591,5.40210784602733,510004302-130783293,"4.01891775517964,49.2315914438182-5.40210784602733,43.2921827109591",7:30:00,450
2683,130783293,920000650,"43.2921827109591,5.40210784602733","48.8712105447387,2.22125484098355",43.2921827109591,5.40210784602733,48.8712105447387,2.22125484098355,130783293-920000650,"5.40210784602733,43.2921827109591-2.22125484098355,48.8712105447387",7:30:00,450
2685,440000271,340015502,"47.211884784187,-1.55284153807415","43.6024922940585,3.91428695033118",47.211884784187,-1.55284153807415,43.6024922940585,3.91428695033118,440000271-340015502,"-1.55284153807415,47.211884784187-3.91428695033118,43.6024922940585",7:30:00,450
2686,640000162,750000549,"43.4831123974295,-1.48230729819466","48.8783047798995,2.37808843367725",43.4831123974295,-1.48230729819466,48.8783047798995,2.37808843367725,640000162-750000549,"-1.48230729819466,43.4831123974295-2.37808843367725,48.8783047798995",7:30:00,450
2687,940100027,130784051,"48.7987961562809,2.45403659876121","43.2483276512157,5.42998081317562",48.7987961562809,2.45403659876121,43.2483276512157,5.42998081317562,940100027-130784051,"2.45403659876121,48.7987961562809-5.42998081317562,43.2483276512157",7:31:00,451
2688,370000499,130783293,"47.3892168249298,0.680384029096055","43.2921827109591,5.40210784602733",47.3892168249298,0.680384029096055,43.2921827109591,5.40210784602733,370000499-130783293,"0.680384029096055,47.3892168249298-5.40210784602733,43.2921827109591",7:31:00,451
2690,830100574,450002613,"43.1333032961808,5.93227992696555","47.8361235254823,1.92316019639192",43.1333032961808,5.93227992696555,47.8361235254823,1.92316019639192,830100574-450002613,"5.93227992696555,43.1333032961808-1.92316019639192,47.8361235254823",7:31:00,451
2691,130783293,920100039,"43.2921827109591,5.40210784602733","48.907535090038,2.3084903884373",43.2921827109591,5.40210784602733,48.907535090038,2.3084903884373,130783293-920100039,"5.40210784602733,43.2921827109591-2.3084903884373,48.907535090038",7:32:00,452
2693,750000549,640000162,"48.8783047798995,2.37808843367725","43.4831123974295,-1.48230729819466",48.8783047798995,2.37808843367725,43.4831123974295,-1.48230729819466,750000549-640000162,"2.37808843367725,48.8783047798995--1.48230729819466,43.4831123974295",7:32:00,452
2694,750100042,130780521,"48.8818559604838,2.35408775246107","43.3790936619422,5.36104667410839",48.8818559604838,2.35408775246107,43.3790936619422,5.36104667410839,750100042-130780521,"2.35408775246107,48.8818559604838-5.36104667410839,43.3790936619422",7:32:00,452
2695,130784051,750100208,"43.2483276512157,5.42998081317562","48.8463434092809,2.31541258881328",43.2483276512157,5.42998081317562,48.8463434092809,2.31541258881328,130784051-750100208,"5.42998081317562,43.2483276512157-2.31541258881328,48.8463434092809",7:32:00,452
2696,260000013,140000209,"44.9121177176949,4.90791753137643","49.2103044816168,-0.362919131071607",44.9121177176949,4.90791753137643,49.2103044816168,-0.362919131071607,260000013-140000209,"4.90791753137643,44.9121177176949--0.362919131071607,49.2103044816168",7:32:00,452
2697,340015502,440000271,"43.6024922940585,3.91428695033118","47.211884784187,-1.55284153807415",43.6024922940585,3.91428695033118,47.211884784187,-1.55284153807415,340015502-440000271,"3.91428695033118,43.6024922940585--1.55284153807415,47.211884784187",7:32:00,452
2698,380000067,440000271,"45.1970031786824,5.75189574904547","47.211884784187,-1.55284153807415",45.1970031786824,5.75189574904547,47.211884784187,-1.55284153807415,380000067-440000271,"5.75189574904547,45.1970031786824--1.55284153807415,47.211884784187",7:32:00,452
2699,920100039,640000162,"48.907535090038,2.3084903884373","43.4831123974295,-1.48230729819466",48.907535090038,2.3084903884373,43.4831123974295,-1.48230729819466,920100039-640000162,"2.3084903884373,48.907535090038--1.48230729819466,43.4831123974295",7:32:00,452
2700,130784051,750120016,"43.2483276512157,5.42998081317562","48.8380976694563,2.34424407470017",43.2483276512157,5.42998081317562,48.8380976694563,2.34424407470017,130784051-750120016,"5.42998081317562,43.2483276512157-2.34424407470017,48.8380976694563",7:32:00,452
2701,130783293,750000549,"43.2921827109591,5.40210784602733","48.8783047798995,2.37808843367725",43.2921827109591,5.40210784602733,48.8783047798995,2.37808843367725,130783293-750000549,"5.40210784602733,43.2921827109591-2.37808843367725,48.8783047798995",7:33:00,453
2702,130784051,750100125,"43.2483276512157,5.42998081317562","48.8401867523797,2.36319606659128",43.2483276512157,5.42998081317562,48.8401867523797,2.36319606659128,130784051-750100125,"5.42998081317562,43.2483276512157-2.36319606659128,48.8401867523797",7:33:00,453
2704,590796975,290004324,"50.611168838593,3.03167107538377","48.3986897060075,-4.5287070724883",50.611168838593,3.03167107538377,48.3986897060075,-4.5287070724883,590796975-290004324,"3.03167107538377,50.611168838593--4.5287070724883,48.3986897060075",7:33:00,453
2705,750100125,130784051,"48.8401867523797,2.36319606659128","43.2483276512157,5.42998081317562",48.8401867523797,2.36319606659128,43.2483276512157,5.42998081317562,750100125-130784051,"2.36319606659128,48.8401867523797-5.42998081317562,43.2483276512157",7:33:00,453
2706,130784051,920120011,"43.2483276512157,5.42998081317562","48.8143986458456,2.25568637311088",43.2483276512157,5.42998081317562,48.8143986458456,2.25568637311088,130784051-920120011,"5.42998081317562,43.2483276512157-2.25568637311088,48.8143986458456",7:33:00,453
2707,450002613,830100574,"47.8361235254823,1.92316019639192","43.1333032961808,5.93227992696555",47.8361235254823,1.92316019639192,43.1333032961808,5.93227992696555,450002613-830100574,"1.92316019639192,47.8361235254823-5.93227992696555,43.1333032961808",7:34:00,454
2708,640780946,750100042,"43.3237674948806,-0.350430204816629","48.8818559604838,2.35408775246107",43.3237674948806,-0.350430204816629,48.8818559604838,2.35408775246107,640780946-750100042,"-0.350430204816629,43.3237674948806-2.35408775246107,48.8818559604838",7:34:00,454
2709,930300025,130783293,"48.9053098427993,2.39021276397707","43.2921827109591,5.40210784602733",48.9053098427993,2.39021276397707,43.2921827109591,5.40210784602733,930300025-130783293,"2.39021276397707,48.9053098427993-5.40210784602733,43.2921827109591",7:34:00,454
2711,140000209,260000013,"49.2103044816168,-0.362919131071607","44.9121177176949,4.90791753137643",49.2103044816168,-0.362919131071607,44.9121177176949,4.90791753137643,140000209-260000013,"-0.362919131071607,49.2103044816168-4.90791753137643,44.9121177176949",7:34:00,454
2712,830100574,680000684,"43.1333032961808,5.93227992696555","48.0773323152992,7.33619160182096",43.1333032961808,5.93227992696555,48.0773323152992,7.33619160182096,830100574-680000684,"5.93227992696555,43.1333032961808-7.33619160182096,48.0773323152992",7:34:00,454
2713,750120016,130784051,"48.8380976694563,2.34424407470017","43.2483276512157,5.42998081317562",48.8380976694563,2.34424407470017,43.2483276512157,5.42998081317562,750120016-130784051,"2.34424407470017,48.8380976694563-5.42998081317562,43.2483276512157",7:34:00,454
2714,290004324,590796975,"48.3986897060075,-4.5287070724883","50.611168838593,3.03167107538377",48.3986897060075,-4.5287070724883,50.611168838593,3.03167107538377,290004324-590796975,"-4.5287070724883,48.3986897060075-3.03167107538377,50.611168838593",7:35:00,455
2715,490000049,660000084,"47.4804327922018,-0.554915702306227","42.7234650307891,2.88947268831773",47.4804327922018,-0.554915702306227,42.7234650307891,2.88947268831773,490000049-660000084,"-0.554915702306227,47.4804327922018-2.88947268831773,42.7234650307891",7:35:00,455
2716,640780946,740000237,"43.3237674948806,-0.350430204816629","45.9464555842442,6.12189177562196",43.3237674948806,-0.350430204816629,45.9464555842442,6.12189177562196,640780946-740000237,"-0.350430204816629,43.3237674948806-6.12189177562196,45.9464555842442",7:35:00,455
2717,750100208,130784051,"48.8463434092809,2.31541258881328","43.2483276512157,5.42998081317562",48.8463434092809,2.31541258881328,43.2483276512157,5.42998081317562,750100208-130784051,"2.31541258881328,48.8463434092809-5.42998081317562,43.2483276512157",7:35:00,455
